# Rådata, tur 06c13078-f714-463b-bf52-722649dfb574 (Tom, bil, >17 min-turen, 2026-09-11 14:58–15:20 UTC)
# Exporterad ur gps_points 2026-09-11. 1305 fixar, alla med rådata, ingen lucka > 7 s. T0 = 2026-09-11 14:58:19.643+00
# Kolumner: ms_sedan_start,raw_lat*1e6,raw_lng*1e6,enhetsfart_kn*100,kurs_grader,accuracy_m ; radskiljare ';'
# Sparat i databasen: distance 17.45 NM (∫Doppler), distanceSmoothedNM 17.77, distanceRawNM 17.61, average 49.0, max 82.5, duration_seconds 1306.
# Facit mot bil: bilens Trip 2 nollställdes före start och fotades STILLASTÅENDE (0 mph) efter spara: 20.5 mi = 17.81 NM (avrundning 20.45–20.55 mi → 17.77–17.86 NM).
# Bilens vägmätare har egen okänd kalibrering (typiskt ±1–2 %). Första ~12 s och sista ~25 s stilla (0 kn).
570378,37001076,-85998500,6580,306,10;571379,37001260,-85998809,6640,306,10;572380,37001444,-85999119,6640,306,10;
573381,37001627,-85999430,6640,306,10;574382,37001808,-85999743,6690,306,10;575383,37001991,-86000056,6640,306,10;
576383,37002177,-86000371,6640,306,10;577384,37002353,-86000670,6530,306,10;578386,37002531,-86000973,6470,306,10;
579387,37002707,-86001276,6420,306,10;580387,37002883,-86001576,6260,306,10;581389,37003059,-86001877,6470,305,10;
582389,37003235,-86002175,6260,307,10;583393,37003409,-86002471,6310,307,10;584392,37003583,-86002767,6310,306,10;
585394,37003756,-86003065,6310,306,10;586392,37003930,-86003360,6310,306,10;587394,37004104,-86003656,6310,306,10;
588394,37004278,-86003951,6310,306,10;589395,37004452,-86004248,6310,306,10;590395,37004626,-86004543,6310,306,10;
591395,37004800,-86004839,6310,306,10;592395,37004973,-86005136,6310,306,10;593397,37005145,-86005434,6310,306,10;
594398,37005315,-86005734,6310,306,10;595399,37005482,-86006033,6260,305,10;596402,37005647,-86006330,6200,305,10;
597402,37005808,-86006628,6200,304,10;598404,37005968,-86006931,6200,302,10;599404,37006127,-86007236,6260,302,10;
600406,37006286,-86007548,6360,303,10;601406,37006441,-86007860,6310,302,10;602411,37006593,-86008171,6260,301,10;
603409,37006741,-86008483,6260,300,10;604412,37006888,-86008795,6200,300,10;605412,37007032,-86009107,6200,299,10;
606413,37007173,-86009420,6200,299,10;607412,37007310,-86009734,6150,298,10;608412,37007445,-86010050,6150,298,10;
609415,37007577,-86010368,6150,297,10;610413,37007707,-86010688,6150,297,10;611414,37007836,-86011008,6200,296,10;
612414,37007963,-86011331,6200,295,10;613417,37008088,-86011655,6150,295,10;614414,37008211,-86011981,6200,296,10;
615415,37008336,-86012308,6200,296,10;616418,37008460,-86012636,6200,296,10;617422,37008586,-86012964,6260,296,10;
618422,37008711,-86013292,6260,295,10;619419,37008835,-86013621,6260,295,10;620422,37008959,-86013952,6260,295,10;
621423,37009083,-86014282,6260,295,10;622424,37009209,-86014611,6310,295,10;623423,37009335,-86014942,6310,295,10;
624426,37009462,-86015273,6310,295,10;625426,37009589,-86015603,6310,296,10;626425,37009715,-86015935,6310,296,10;
627427,37009839,-86016265,6260,296,10;628426,37009961,-86016593,6260,296,10;629426,37010083,-86016921,6200,295,10;
630428,37010205,-86017246,6200,295,10;631429,37010327,-86017568,6150,295,10;632429,37010448,-86017885,6090,295,10;
633430,37010570,-86018199,5990,295,10;634432,37010691,-86018508,5930,295,10;635434,37010812,-86018814,5880,295,10;
636435,37010930,-86019117,5830,295,10;637435,37011045,-86019421,5770,295,10;638435,37011159,-86019725,5770,295,10;
639438,37011275,-86020035,5830,295,10;640439,37011393,-86020351,5990,296,10;641439,37011513,-86020679,6150,296,10;
642440,37011634,-86021016,6310,296,10;643439,37011757,-86021359,6420,296,10;644440,37011885,-86021705,6580,296,10;
645442,37012016,-86022055,6640,296,10;646443,37012151,-86022410,6740,296,10;647443,37012294,-86022766,6850,297,10;
648443,37012445,-86023124,6910,298,10;649445,37012601,-86023473,6910,299,10;650446,37012756,-86023821,6850,299,10;
651449,37012911,-86024165,6800,299,10;652448,37013070,-86024510,6800,300,10;653451,37013233,-86024851,6850,301,10;
654450,37013395,-86025188,6740,302,10;655452,37013557,-86025522,6740,303,10;656454,37013719,-86025853,6690,303,10;
657455,37013885,-86026179,6640,303,10;658456,37014053,-86026500,6640,304,10;659459,37014227,-86026816,6580,303,10;
660459,37014401,-86027131,6580,306,10;661459,37014576,-86027445,6580,306,10;662460,37014753,-86027755,6530,306,10;
663356,37014753,-86027755,6568,306,10;663460,37014933,-86028061,6530,306,10;664460,37015116,-86028366,6530,307,10;
665461,37015300,-86028669,6530,307,10;666462,37015487,-86028970,6530,307,10;667464,37015677,-86029268,6580,309,10;
668465,37015869,-86029564,6580,309,10;669467,37016064,-86029859,6580,310,10;670467,37016261,-86030151,6580,311,10;
671468,37016461,-86030441,6580,311,10;672469,37016665,-86030728,6580,312,10;673470,37016870,-86031014,6640,312,10;
674471,37017077,-86031302,6640,312,10;675472,37017284,-86031592,6690,312,10;676473,37017490,-86031883,6690,312,10;
677475,37017699,-86032175,6690,312,10;678478,37017907,-86032464,6740,312,10;679481,37018117,-86032753,6740,312,10;
680478,37018328,-86033044,6740,312,10;681480,37018538,-86033336,6740,312,10;682481,37018724,-86033593,6800,312,10;
683479,37018961,-86033922,6800,312,10;684480,37019152,-86034186,6800,312,10;685482,37019386,-86034509,6800,312,10;
686485,37019573,-86034768,6800,312,10;687483,37019812,-86035101,6850,312,10;688485,37020026,-86035400,6850,312,10;
689486,37020215,-86035661,6910,312,10;690487,37020430,-86035961,6910,312,10;691488,37020645,-86036259,6910,312,10;
692488,37020860,-86036556,6910,312,10;693486,37021074,-86036853,6910,312,10;694488,37021286,-86037151,6850,312,10;
695489,37021498,-86037448,6850,312,10;696488,37021711,-86037745,6850,312,10;697489,37021923,-86038042,6800,312,10;
698489,37022136,-86038338,6850,312,10;699489,37022347,-86038633,6800,312,10;700490,37022558,-86038928,6800,312,10;
701490,37022771,-86039220,6800,311,10;702489,37023004,-86039543,6800,312,10;703489,37023220,-86039845,6800,312,10;
704491,37023431,-86040140,6800,312,10;705493,37023641,-86040436,6800,312,10;706490,37023826,-86040694,6800,312,10;
707490,37024038,-86040985,6800,312,10;708491,37024248,-86041276,6640,312,10;709495,37024459,-86041566,6850,312,10;
710492,37024671,-86041857,6740,312,10;711495,37024902,-86042175,6580,312,10;712495,37025113,-86042465,6800,312,10;
713494,37025322,-86042757,6640,312,10;714495,37025528,-86043050,6690,312,10;715495,37025734,-86043345,6740,312,10;
716496,37025944,-86043638,6740,312,10;717496,37026152,-86043930,6690,312,10;718497,37026362,-86044221,6740,312,10;
719499,37026572,-86044510,6740,312,10;720499,37026782,-86044801,6740,312,10;721500,37026992,-86045091,6740,312,10;
722503,37027201,-86045384,6740,312,10;723503,37027410,-86045676,6740,312,10;724510,37027619,-86045968,6740,312,10;
725507,37027828,-86046259,6740,312,10;726511,37028037,-86046551,6740,312,10;727510,37028247,-86046842,6740,312,10;
728512,37028457,-86047134,6740,312,10;729512,37028666,-86047427,6740,312,10;730511,37028895,-86047750,6740,312,10;
731512,37029084,-86048011,6740,312,10;732511,37029315,-86048333,6740,312,10;733511,37029505,-86048595,6740,312,10;
734512,37029735,-86048918,6740,312,10;735513,37029946,-86049209,6800,312,10;736513,37030135,-86049473,6740,312,10;
737512,37030346,-86049765,6740,312,10;738516,37030577,-86050083,6740,312,10;739515,37030766,-86050345,6740,312,10;
740515,37030976,-86050637,6740,312,10;741515,37031186,-86050930,6740,311,10;742515,37031416,-86051251,6740,312,10;
743516,37031607,-86051514,6740,312,10;744516,37031818,-86051805,6740,311,10;745516,37032028,-86052096,6740,311,10;
746517,37032238,-86052387,6740,311,10;747517,37032447,-86052680,6740,312,10;748519,37032655,-86052975,6740,312,10;
749517,37032865,-86053266,6740,312,10;750518,37033075,-86053559,6740,312,10;751518,37033286,-86053851,6740,312,10;
752518,37033496,-86054142,6740,312,10;753520,37033685,-86054405,6740,312,10;754519,37033916,-86054725,6740,312,10;
755522,37034126,-86055019,6740,312,10;756535,37034336,-86055311,6740,312,10;757518,37034546,-86055601,6740,311,10;
758520,37034755,-86055893,6690,312,10;759521,37034964,-86056184,6740,313,10;760523,37035172,-86056476,6740,312,10;
761523,37035380,-86056767,6690,311,10;762523,37035591,-86057056,6690,312,10;763523,37035801,-86057346,6740,312,10;
764524,37036009,-86057637,6740,313,10;765527,37036219,-86057928,6740,312,10;766526,37036429,-86058220,6740,312,10;
767526,37036639,-86058511,6740,312,10;768525,37036848,-86058802,6740,312,10;769526,37037058,-86059093,6740,312,10;
770526,37037268,-86059384,6690,312,10;771527,37037479,-86059674,6740,313,10;772527,37037688,-86059966,6740,312,10;
773530,37037897,-86060259,6690,311,10;774530,37038106,-86060552,6740,311,10;775530,37038314,-86060847,6740,311,10;
776530,37038520,-86061141,6740,311,10;777532,37038726,-86061436,6740,311,10;778531,37038933,-86061731,6740,311,10;
779531,37039139,-86062026,6740,311,10;780534,37039344,-86062325,6740,310,10;781533,37039546,-86062625,6740,310,10;
782535,37039746,-86062928,6740,310,10;783535,37039944,-86063234,6740,309,10;784535,37040139,-86063543,6740,308,10;
785536,37040333,-86063853,6740,307,10;786537,37040523,-86064166,6740,307,10;787539,37040713,-86064480,6740,306,10;
788540,37040901,-86064796,6740,306,10;789540,37041086,-86065115,6800,306,10;790540,37041270,-86065436,6740,306,10;
791542,37041451,-86065757,6740,305,10;792543,37041631,-86066080,6740,304,10;793547,37041808,-86066406,6800,303,10;
794546,37041983,-86066734,6740,304,10;795547,37042157,-86067061,6740,304,10;796547,37042328,-86067390,6740,303,10;
797547,37042497,-86067719,6740,303,10;798549,37042663,-86068052,6740,301,10;799550,37042827,-86068386,6740,301,10;
800551,37042990,-86068721,6690,302,10;801552,37043148,-86069058,6740,301,10;802553,37043305,-86069395,6740,300,10;
803553,37043460,-86069734,6690,299,10;804557,37043615,-86070075,6740,299,10;805557,37043770,-86070415,6690,299,10;
806558,37043923,-86070755,6740,298,10;807558,37044069,-86071102,6740,298,10;808557,37044211,-86071451,6740,297,10;
809559,37044351,-86071801,6740,296,10;810558,37044489,-86072152,6740,296,10;811559,37044624,-86072505,6740,296,10;
812560,37044757,-86072860,6740,295,10;813561,37044889,-86073214,6740,294,10;814562,37045021,-86073569,6740,295,10;
815564,37045150,-86073926,6740,294,10;816563,37045277,-86074286,6740,293,10;817564,37045402,-86074646,6690,293,10;
818564,37045523,-86075006,6740,292,10;819564,37045642,-86075370,6740,292,10;820565,37045758,-86075733,6740,291,10;
821565,37045873,-86076096,6740,291,10;822566,37045984,-86076461,6740,291,10;823567,37046092,-86076828,6690,290,10;
824569,37046199,-86077195,6690,290,10;825570,37046305,-86077563,6740,290,10;826571,37046409,-86077932,6740,289,10;
827572,37046510,-86078304,6740,289,10;828574,37046609,-86078676,6740,288,10;829574,37046705,-86079051,6740,288,10;
830576,37046798,-86079425,6740,288,10;831578,37046891,-86079800,6740,287,10;832578,37046982,-86080176,6740,287,10;
833577,37047075,-86080552,6740,288,10;834581,37047165,-86080928,6740,287,10;835581,37047257,-86081304,6740,287,10;
836581,37047349,-86081680,6740,287,10;837581,37047440,-86082056,6740,287,10;838582,37047531,-86082433,6800,287,10;
839583,37047622,-86082809,6740,287,10;840583,37047713,-86083185,6740,287,10;841583,37047805,-86083561,6740,287,10;
842586,37047899,-86083938,6740,287,10;843586,37047991,-86084313,6740,287,10;844587,37048081,-86084687,6740,287,10;
845588,37048170,-86085064,6740,287,10;846589,37048259,-86085441,6740,287,10;847590,37048350,-86085815,6740,287,10;
848590,37048441,-86086191,6740,287,10;849590,37048533,-86086565,6740,287,10;850592,37048622,-86086931,6580,287,10;
851593,37048711,-86087308,6850,287,10;852593,37048802,-86087684,6800,287,10;853595,37048896,-86088068,6740,287,10;
854595,37048986,-86088435,6640,287,10;855597,37049078,-86088810,6740,287,10;856598,37049172,-86089186,6800,287,10;
857598,37049268,-86089561,6740,287,10;858599,37049361,-86089936,6740,287,10;859601,37049450,-86090313,6740,287,10;
860600,37049539,-86090690,6740,287,10;861602,37049629,-86091065,6740,287,10;862605,37049721,-86091436,6740,287,10;
863603,37049816,-86091810,6740,287,10;864605,37049911,-86092183,6740,287,10;865606,37050003,-86092556,6690,287,10;
866607,37050093,-86092930,6690,287,10;867608,37050181,-86093305,6690,287,10;868609,37050269,-86093680,6690,287,10;
869610,37050360,-86094054,6740,287,10;870611,37050451,-86094426,6690,287,10;871613,37050547,-86094800,6740,288,10;
872614,37050646,-86095173,6740,288,10;873614,37050748,-86095543,6740,289,10;874615,37050853,-86095912,6740,290,10;
875615,37050960,-86096280,6740,290,10;876617,37051071,-86096646,6740,290,10;877618,37051185,-86097011,6740,291,10;
878618,37051301,-86097375,6740,292,10;879619,37051422,-86097735,6740,292,10;880620,37051548,-86098094,6740,293,10;
881622,37051678,-86098452,6740,293,10;882621,37051811,-86098807,6740,294,10;883622,37051947,-86099161,6740,295,10;
884622,37052083,-86099512,6740,296,10;885623,37052220,-86099864,6740,296,10;886624,37052359,-86100215,6740,296,10;
887625,37052501,-86100565,6740,297,10;888626,37052647,-86100911,6740,298,10;889627,37052795,-86101258,6740,298,10;
890626,37052946,-86101602,6740,298,10;891628,37053101,-86101944,6740,299,10;892628,37053259,-86102285,6740,300,10;
893629,37053418,-86102624,6740,301,10;894631,37053580,-86102961,6740,301,10;895631,37053746,-86103296,6740,302,10;
896632,37053913,-86103630,6740,302,10;897632,37054082,-86103963,6740,302,10;898633,37054252,-86104295,6740,304,10;
899635,37054421,-86104628,6800,304,10;900635,37054591,-86104960,6740,304,10;901636,37054762,-86105288,6740,305,10;
902636,37054941,-86105611,6740,305,10;903636,37055121,-86105934,6740,305,10;904637,37055302,-86106255,6740,305,10;
905638,37055481,-86106577,6740,305,10;906639,37055662,-86106897,6740,305,10;907638,37055844,-86107216,6740,305,10;
908641,37056026,-86107534,6740,305,10;909640,37056208,-86107853,6690,305,10;910644,37056390,-86108172,6740,305,10;
911644,37056571,-86108491,6740,305,10;912643,37056751,-86108810,6690,305,10;913645,37056932,-86109130,6740,305,10;
914647,37057114,-86109449,6740,305,10;915645,37057295,-86109769,6690,305,10;916647,37057477,-86110090,6740,305,10;
917647,37057658,-86110410,6740,305,10;918648,37057839,-86110731,6740,305,10;919650,37058018,-86111054,6740,304,10;
920651,37058187,-86111383,6740,301,10;921655,37058350,-86111720,6740,301,10;922654,37058502,-86112063,6740,299,10;
923655,37058644,-86112414,6740,296,10;924656,37058774,-86112773,6800,293,10;925657,37058890,-86113137,6740,292,10;
926656,37058998,-86113508,6740,289,10;927657,37059095,-86113882,6800,287,10;928658,37059178,-86114261,6740,284,10;
929658,37059240,-86114646,6740,279,10;930659,37059268,-86115036,6740,272,10;931659,37059260,-86115426,6740,266,10;
932659,37059221,-86115814,6740,261,10;933661,37059150,-86116195,6740,254,10;934662,37059051,-86116566,6740,250,10;
935663,37058924,-86116923,6740,244,10;936664,37058771,-86117264,6740,236,10;937666,37058593,-86117584,6690,233,10;
938668,37058395,-86117885,6690,229,10;939668,37058183,-86118173,6690,226,10;940670,37057967,-86118457,6740,226,10;
941671,37057752,-86118740,6740,226,10;942670,37057538,-86119025,6690,226,10;943670,37057325,-86119311,6740,226,10;
944670,37057115,-86119601,6740,230,10;945696,37056926,-86119912,6690,233,10;946670,37056761,-86120245,6740,241,10;
947670,37056633,-86120601,6740,251,10;948671,37056546,-86120976,6740,254,10;949671,37056498,-86121363,6740,263,10;
951670,37056444,-86122146,6740,265,10;952671,37056423,-86122540,6800,265,10;953673,37056401,-86122932,6740,258,10;
954674,37056376,-86123323,6740,266,10;955675,37056321,-86124104,6740,267,10;956673,37056297,-86124494,6740,266,10;
957673,37056271,-86124884,6740,265,10;958673,37056237,-86125273,6740,265,10;959674,37056198,-86125662,6740,263,10;
960673,37056149,-86126049,6740,261,10;961673,37056094,-86126436,6740,260,10;963672,37056035,-86126821,6740,260,10;
964672,37055898,-86127583,6690,256,10;965673,37055820,-86127960,6690,254,10;966675,37055735,-86128336,6690,253,10;
967675,37055640,-86128710,6740,252,10;968675,37055541,-86129081,6740,252,10;969676,37055442,-86129453,6740,252,10;
970677,37055343,-86129825,6740,252,10;971676,37055244,-86130197,6740,252,10;972675,37055141,-86130568,6740,252,10;
973675,37055037,-86130938,6740,252,10;974676,37054933,-86131308,6740,252,10;975676,37054830,-86131678,6740,252,10;
976677,37054727,-86132050,6740,252,10;977677,37054625,-86132422,6740,252,10;978677,37054525,-86132795,6740,252,10;
979678,37054424,-86133168,6740,252,10;980679,37054324,-86133541,6740,252,10;981679,37054224,-86133913,6740,252,10;
982683,37054125,-86134287,6740,252,10;983684,37054025,-86134661,6800,252,10;984684,37053926,-86135034,6800,251,10;
985683,37053828,-86135407,6740,251,10;986683,37053728,-86135780,6740,251,10;987684,37053627,-86136152,6800,251,10;
988683,37053526,-86136525,6740,251,10;989685,37053420,-86136896,6740,250,10;990683,37053311,-86137264,6740,250,10;
991683,37053197,-86137630,6740,248,10;992683,37053079,-86137996,6740,247,10;993684,37052959,-86138358,6740,247,10;
994684,37052837,-86138720,6740,247,10;995683,37052715,-86139082,6740,247,10;996684,37052590,-86139440,6740,247,10;
997685,37052468,-86139791,6740,247,10;998685,37052345,-86140151,6580,246,10;999685,37052221,-86140511,6740,246,10;
1000685,37052096,-86140873,6740,246,10;1001685,37051973,-86141233,6740,246,10;1002685,37051849,-86141593,6740,246,10;
1003687,37051723,-86141953,6740,247,10;1004688,37051597,-86142312,6740,247,10;1005690,37051470,-86142671,6740,247,10;
1006689,37051344,-86143031,6740,247,10;1007692,37051220,-86143391,6740,247,10;1008691,37051096,-86143750,6740,247,10;
1009693,37050971,-86144110,6740,247,10;1010692,37050847,-86144469,6740,247,10;1011692,37050722,-86144828,6740,246,10;
1012693,37050597,-86145187,6740,247,10;1013693,37050474,-86145548,6740,247,10;1014694,37050350,-86145906,6740,247,10;
1015694,37050225,-86146265,6740,247,10;1016696,37050100,-86146623,6690,247,10;1017695,37049974,-86146982,6740,247,10;
1018695,37049849,-86147341,6740,247,10;1019696,37049725,-86147700,6740,246,10;1020698,37049600,-86148059,6740,246,10;
1021698,37049475,-86148419,6740,247,10;1022697,37049351,-86148778,6740,247,10;1023696,37049228,-86149137,6740,247,10;
1024698,37049106,-86149498,6740,247,10;1025699,37048983,-86149858,6740,247,10;1026699,37048861,-86150219,6740,247,10;
1027699,37048739,-86150580,6740,247,10;1028701,37048617,-86150941,6740,247,10;1029699,37048494,-86151302,6740,247,10;
1030701,37048372,-86151663,6740,248,10;1031701,37048254,-86152027,6740,249,10;1032700,37048138,-86152391,6740,249,10;
1033701,37048026,-86152758,6740,250,10;1034701,37047917,-86153126,6740,251,10;1035702,37047813,-86153497,6740,251,10;
1036702,37047713,-86153870,6740,251,10;1037702,37047617,-86154246,6740,252,10;1038703,37047523,-86154620,6740,253,10;
1039703,37047430,-86154996,6740,253,10;1040701,37047337,-86155373,6740,253,10;1041702,37047246,-86155750,6740,253,10;
1042703,37047156,-86156127,6740,254,10;1043703,37047065,-86156504,6740,254,10;1044703,37046975,-86156881,6740,254,10;
1045704,37046884,-86157256,6740,254,10;1046704,37046793,-86157632,6740,254,10;1047705,37046704,-86158008,6740,254,10;
1048704,37046614,-86158385,6740,253,10;1049704,37046522,-86158760,6740,253,10;1050704,37046428,-86159136,6740,254,10;
1051704,37046334,-86159510,6740,254,10;1052704,37046241,-86159885,6740,253,10;1053706,37046149,-86160260,6740,253,10;
1054707,37046060,-86160638,6740,254,10;1055708,37045970,-86161014,6740,254,10;1056708,37045878,-86161388,6740,254,10;
1057710,37045786,-86161765,6740,254,10;1058709,37045695,-86162141,6740,254,10;1059709,37045606,-86162517,6740,253,10;
1060709,37045517,-86162893,6740,253,10;1061708,37045429,-86163268,6740,254,10;1062709,37045340,-86163643,6740,253,10;
1063709,37045250,-86164019,6740,253,10;1064709,37045159,-86164399,6800,253,10;1065708,37045069,-86164778,6800,254,10;
1066711,37044979,-86165158,6800,254,10;1067710,37044888,-86165540,6850,254,10;1068710,37044797,-86165923,6910,254,10;
1069710,37044706,-86166308,6910,254,10;1070710,37044615,-86166692,6910,254,10;1071711,37044525,-86167077,6910,254,10;
1072711,37044432,-86167463,6910,254,10;1073713,37044339,-86167848,6960,254,10;1074712,37044246,-86168234,6960,254,10;
1075713,37044155,-86168620,6960,254,10;1076715,37044063,-86169009,6960,254,10;1077715,37043971,-86169396,6960,254,10;
1078718,37043880,-86169783,6960,254,10;1079716,37043788,-86170171,6960,254,10;1080718,37043696,-86170559,6960,254,10;
1081719,37043605,-86170949,6960,254,10;1082717,37043513,-86171340,6960,254,10;1083717,37043421,-86171730,7010,254,10;
1084717,37043329,-86172120,7010,254,10;1085718,37043237,-86172511,7010,254,10;1086719,37043146,-86172901,6960,254,10;
1087719,37043052,-86173291,7010,254,10;1088717,37042958,-86173683,7070,254,10;1089720,37042864,-86174073,7010,254,10;
1090720,37042771,-86174463,7010,254,10;1091720,37042678,-86174854,7010,254,10;1092721,37042586,-86175246,7010,254,10;
1093722,37042496,-86175638,7010,254,10;1094722,37042406,-86176031,7070,254,10;1095722,37042315,-86176425,7010,254,10;
1096723,37042224,-86176817,7010,254,10;1097723,37042134,-86177209,7010,254,10;1098724,37042048,-86177603,7010,255,10;
1099724,37041965,-86177996,7010,256,10;1100725,37041885,-86178391,7010,257,10;1101725,37041810,-86178786,7010,257,10;
1102725,37041739,-86179184,7010,257,10;1103726,37041673,-86179583,7010,258,10;1104726,37041608,-86179981,7010,259,10;
1105728,37041546,-86180381,7010,260,10;1106727,37041487,-86180782,7010,260,10;1107727,37041432,-86181183,7010,260,10;
1111727,37041248,-86182790,6960,263,10;1112727,37041211,-86183195,7010,264,10;1113727,37041179,-86183600,7010,264,10;
1114727,37041152,-86184005,7010,265,10;1115728,37041125,-86184410,7010,265,10;1116728,37041099,-86184817,7010,266,10;
1117727,37041076,-86185223,7010,266,10;1118731,37041056,-86185630,7010,267,10;1119732,37041043,-86186042,7070,267,10;
1120731,37041035,-86186465,7230,268,10;1121729,37041032,-86186901,7500,269,10;1122729,37041030,-86187352,7720,270,10;
1123729,37041029,-86187815,7930,270,10;1124728,37041030,-86188278,7990,271,10;1125728,37041037,-86188739,7930,272,10;
1126729,37041048,-86189195,7880,273,10;1127732,37041066,-86189648,7820,273,10;1128732,37041088,-86190098,7770,273,10;
1129731,37041113,-86190545,7660,274,10;1130732,37041136,-86190988,7660,274,10;1131733,37041159,-86191430,7610,274,10;
1132734,37041180,-86191868,7550,274,10;1133733,37041201,-86192300,7450,274,10;1134733,37041223,-86192725,7340,274,10;
1135735,37041246,-86193148,7280,274,10;1136735,37041269,-86193576,7340,274,10;1137735,37041291,-86193996,7390,274,10;
1138735,37041315,-86194426,7340,274,10;1139736,37041338,-86194841,7180,274,10;1140735,37041361,-86195261,7230,274,10;
1141736,37041383,-86195685,7390,274,10;1142735,37041405,-86196133,7550,274,10;1143736,37041428,-86196597,7930,274,10;
1144737,37041453,-86197080,8260,274,10;1145737,37041478,-86197576,8520,274,10;1146737,37041503,-86198081,8690,274,10;
1147737,37041530,-86198578,8630,274,10;1148737,37041559,-86199067,8470,274,10;1149738,37041591,-86199550,8360,274,10;
1150738,37041626,-86200026,8260,274,10;1151739,37041660,-86200492,8090,274,10;1152738,37041691,-86200953,7990,274,10;
1153739,37041723,-86201407,7880,274,10;1154740,37041754,-86201853,7720,274,10;1155741,37041783,-86202294,7610,274,10;
1156740,37041811,-86202728,7500,274,10;1157741,37041836,-86203158,7450,274,10;1158742,37041859,-86203583,7340,274,10;
1159742,37041882,-86204004,7230,274,10;1160743,37041905,-86204418,7180,274,10;1161743,37041935,-86204829,7120,274,10;
1162745,37041972,-86205235,7010,274,10;1163745,37042016,-86205633,6960,278,10;1164745,37042063,-86206027,6910,278,10;
1165745,37042110,-86206417,6800,278,10;1166745,37042161,-86206801,6740,280,10;1167745,37042228,-86207176,6640,285,10;
1168746,37042312,-86207532,6470,288,10;1169746,37042396,-86207838,5720,289,10;1170745,37042467,-86208092,4800,288,10;
1171744,37042523,-86208304,3940,288,10;1172747,37042571,-86208494,3500,287,10;1173744,37042613,-86208664,3070,287,10;
1174748,37042651,-86208818,2800,288,10;1175745,37042684,-86208950,2420,288,10;1176746,37042708,-86209050,1880,287,10;
1177746,37042725,-86209117,1290,287,10;1178746,37042735,-86209154,750,287,10;1179746,37042737,-86209163,210,287,10;
1180747,37042738,-86209166,50,287,10;1181748,37042738,-86209166,0,287,10;1182748,37042738,-86209166,0,287,10;
1183748,37042738,-86209166,0,287,10;1184751,37042738,-86209166,0,287,10;1185784,37042738,-86209166,0,287,10;
1186752,37042738,-86209166,0,287,10;1187751,37042738,-86209166,0,287,10;1188751,37042738,-86209166,0,287,10;
1189751,37042738,-86209166,0,287,10;1190751,37042738,-86209166,0,287,10;1191752,37042738,-86209166,0,287,10;
1192752,37042738,-86209166,0,287,10;1193752,37042738,-86209166,0,287,10;1194753,37042738,-86209166,0,287,10;
1195753,37042738,-86209166,0,287,10;1196755,37042738,-86209166,0,287,10;1197754,37042738,-86209166,0,287,10;
1198754,37042738,-86209166,0,287,10;1199753,37042738,-86209166,0,287,10;1200754,37042738,-86209166,0,287,10;
1201758,37042738,-86209166,0,287,10;1202756,37042738,-86209168,0,287,10;1203755,37042741,-86209177,100,287,10;
1204757,37042747,-86209201,320,287,10;1205757,37042756,-86209238,590,287,10;1206758,37042768,-86209286,800,285,10;
1207759,37042785,-86209351,1070,285,10;1208758,37042805,-86209428,1340,285,10;1209758,37042826,-86209515,1450,285,10;
1210759,37042833,-86209598,1450,270,10;1211759,37042822,-86209676,1340,266,10;1212759,37042812,-86209742,1290,232,10;
1213758,37042737,-86209792,1400,216,10;1214762,37042667,-86209829,1560,184,10;1215765,37042580,-86209851,1830,183,10;
1216760,37042479,-86209863,2050,183,10;1217761,37042371,-86209872,2260,184,10;1218761,37042265,-86209878,2260,184,10;
1219763,37042164,-86209884,2150,184,10;1220765,37042064,-86209889,2100,184,10;1221766,37041959,-86209895,2210,184,10;
1222767,37041847,-86209903,2370,183,10;1223767,37041725,-86209913,2530,183,10;1224769,37041599,-86209924,2690,183,10;
1225769,37041473,-86209936,2690,185,10;1226769,37041345,-86209952,2750,187,10;1227769,37041212,-86209971,2800,187,10;
1228769,37041074,-86209996,2960,190,10;1229770,37040934,-86210035,3070,193,10;1230770,37040796,-86210090,3070,194,10;
1231773,37040661,-86210157,3130,206,10;1232773,37040533,-86210230,3020,210,10;1233775,37040417,-86210301,2800,200,10;
1234774,37040318,-86210370,2480,211,10;1235773,37040241,-86210450,2150,222,10;1236774,37040179,-86210542,2050,232,10;
1237774,37040136,-86210638,1940,244,10;1238773,37040112,-86210721,1560,252,10;1239774,37040101,-86210785,1180,260,10;
1240776,37040098,-86210841,970,268,10;1241776,37040102,-86210895,910,276,10;1242776,37040111,-86210946,860,286,10;
1243776,37040127,-86210995,860,294,10;1244776,37040150,-86211035,860,309,10;1245776,37040178,-86211061,750,327,10;
1246776,37040209,-86211074,700,342,10;1247777,37040239,-86211077,640,349,10;1248776,37040274,-86211100,700,353,10;
1249777,37040314,-86211106,860,353,10;1250777,37040353,-86211112,800,353,10;1251776,37040390,-86211101,750,353,10;
1252777,37040421,-86211131,700,353,10;1253776,37040482,-86211146,700,291,10;1254777,37040499,-86211200,910,291,10;
1255778,37040522,-86211274,1290,291,10;1256777,37040552,-86211370,1670,291,10;1257779,37040591,-86211481,1990,294,10;
1258777,37040631,-86211591,2050,294,10;1259779,37040669,-86211698,1990,294,10;1260778,37040706,-86211801,1940,294,10;
1261782,37040741,-86211898,1880,294,10;1262781,37040768,-86211993,1720,294,10;1263781,37040810,-86212068,1610,294,10;
